"","date","Temperature_Box","Temperature_AtDepth","NO3_NO2_USF_Box","NO3_NO2_USF_AtDepth","NO3_UDO_Box","NO3_UDO_AtDepth","SiO4_USF_Box","SiO4_USF_AtDepth","SiO4_UDO_Box","SiO4_UDO_AtDepth","PO4_USF_Box","PO4_USF_AtDepth","PO4_UDO_Box","PO4_UDO_AtDepth","Sigma_t_Box","Sigma_t_AtDepth","Salinity_bottles_Box","Salinity_bottles_AtDepth","Salinity_CTD_Box","Salinity_CTD_AtDepth","O2_umol_kg_Box","O2_umol_kg_AtDepth","POC_ug_kg_Box","POC_ug_kg_AtDepth","POC_ug_L_Box","POC_ug_L_AtDepth","PN_ug_L_Box","PN_ug_L_AtDepth","C_N_particulate_Box","C_N_particulate_AtDepth","PON_ug_kg_Box","PON_ug_kg_AtDepth","PIP_Box","PIP_AtDepth","DOC_Box","DOC_AtDepth","DON_Box","DON_AtDepth","DOP_Box","DOP_AtDepth","TOC_Box","TOC_AtDepth","PrimaryProductivity_Box","PrimaryProductivity_AtDepth","Chlorophyll_Box","Chlorophyll_AtDepth","Phaeopigments_Box","Phaeopigments_AtDepth","Total_Prokaryotes_Box","Total_Prokaryotes_AtDepth","Bact_Biomass_mgC_m3_Box","Bact_Biomass_mgC_m3_AtDepth","yday","month"
"15",1997-01-07,22.1045743352682,19.9105106276721,NA,NA,7.59670971450735,13.87682197848,NA,NA,3.90551638562009,6.16328846465037,NA,NA,0.400035286597382,0.681688514832286,25.5631460484253,26.0586739567277,36.8175007397967,36.6686273896002,36.8152872332347,36.665816820078,146.96076793029,119.952682401025,119.445070175059,82.2090526458919,7.76573983985485,7.87908778838992,116.565964235132,80.2273937811123,17.76037867392,11.8293664012018,18.1990796842469,12.121555957004,NA,NA,3261.64532397454,724.059667502851,NA,NA,NA,NA,NA,NA,3.64568763971653,0,1.24630956850214,0.02,0.872358096436898,0.05,3.15116484140463,0.61776454830568,10.280237904274,2.0879707337711,7,1
"16",1997-02-13,21.3912860535588,19.4817605668306,NA,NA,11.2310453364258,18.4003808026702,NA,NA,3.15898533734169,5.94068369348767,NA,NA,0.338420824385416,0.49529907861645,25.7685573670373,26.144133167696,36.8222520235873,36.6350964319851,NA,36.5982279217756,157.001559030256,125.719533807052,128.620887427916,43.892041398451,8.06542008280421,8.10536877169174,125.520576222717,42.834054033092,18.989116978929,6.48601170500155,19.4581556907192,6.64621043485048,NA,NA,305.183748456915,172.037216855717,NA,NA,NA,NA,NA,NA,1.33756273726876,0,0.383333269721883,0.0592952,0.265409134498416,0.07,6.85305727185983,1.17084225164779,14.6515159555626,2.58931089468378,44,2
"17",1997-03-13,20.0066682352601,18.7841580357236,NA,NA,12.3894488844605,17.7949291792365,NA,NA,4.79961229731015,10.1970489861673,NA,NA,0.675810263945451,1.25891396276056,26.0340359944713,26.2573957518476,36.6745670980245,36.5434087619283,36.6724945388317,36.5424925782397,135.64159763337,90.5031070746222,223.752457143111,40.8297880577342,12.678736719606,8.80887767650927,218.358872918708,39.8456361603887,24.1465469648325,5.27172273560717,24.7430208071518,5.40193618940969,NA,NA,139.579557221602,367.995265041679,NA,NA,NA,NA,NA,NA,1.08761158954853,0,0.719638002349784,0.1,0.793151986583021,0.25,3.98454770269965,0.482812483439261,12.999633403585,1.61797223541285,72,3
"18",1997-04-15,20.6340958436475,18.8027846530227,NA,NA,10.1071941033696,13.5457585259979,NA,NA,3.07234073652551,6.06212517807112,NA,NA,0.486410883913129,0.813436089980541,25.9288783790441,26.2555104732941,36.7555133783299,36.5510054719479,36.7619985085165,36.5478227663476,146.2054039805,104.20802415073,92.529509432093,34.3290204906642,5.95862211897302,5.95565277174971,90.2991038497392,33.5015485959761,15.9475958915043,6.5828306965708,16.3415044425911,6.74542920053503,NA,NA,111.978883446158,95.2741124533195,NA,NA,NA,NA,NA,NA,2.20110658319999,0.152247,0.818678004213755,0.06,0.379684373246911,0.11,1.38535766264112,0.640852052238281,4.51865042633456,2.17917991805111,105,4
"19",1997-05-10,21.4645966697524,19.3451581520322,NA,10.4961353832956,10.154467643681,6.99086867994755,NA,7.58251117642093,4.28855194744772,7.2850339817255,NA,0.751500395917263,0.426246716206545,0.699947187869056,25.7462009103982,26.1848730600628,36.8137218399296,36.6208485199608,36.8157880074278,36.6384528441669,145.650797957561,116.622892205298,91.3388472289182,39.6056261888918,7.04645426117219,7.33712435660936,89.137128067443,38.6509679170005,14.9788936397564,6.22100845767784,15.3488675299588,6.37466500083423,NA,NA,70.4467164279729,243.880338031401,NA,NA,NA,NA,NA,NA,1.98313872138992,0.174835,0.421959877308492,0.08,0.515553155795963,0.15,NA,NA,NA,NA,130,5
"20",1997-06-17,22.7922304971545,20.2919646254173,NA,NA,3.4130552223012,8.6419152620523,NA,NA,3.51954048017063,6.20791913229796,NA,NA,0.225823613337279,0.538249045138325,25.5280145228778,26.0257349391552,36.9836539630648,36.7694371159952,37.0289096354883,36.7630210858632,173.835232330203,131.683633214327,55.4212840557684,28.5533056212071,8.72426028658827,10.2565753908581,54.0853679997833,27.8650579704784,7.5588514376197,3.17255843924225,7.74556455311745,3.25092008769175,NA,NA,NA,232.908063206561,NA,NA,NA,NA,NA,NA,0.808338847140107,0.0823107,0.235334814231597,0.11,0.324225942812047,0.32,0.690836270600927,0.836097736558339,2.25193800521204,2.81911026878417,168,6
"21",1997-07-08,21.9280907040016,19.1525403694383,NA,NA,8.86726768237659,13.0764350015754,NA,NA,3.14838443470387,10.9943822893432,NA,NA,0.392605737702969,0.957344042785501,25.7151468303473,26.2149941819355,36.9486770647789,36.6202434282722,36.943877624256,36.6133378058919,148.941575420144,94.8684900920694,61.7092645446859,22.2427318415702,9.3671643313639,8.58139092150881,60.2218677363891,21.706579843095,6.82813886738771,3.00814264339391,6.99679659764495,3.08244383423084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6039511888677,NA,0.162934559365281,NA,0.222554411296528,NA,2.05822892642479,3.59217535224023,6.71313463267508,12.3006758630759,189,7
"22",1997-08-17,21.2349981645439,18.8633012125208,NA,NA,NA,NA,NA,NA,4.56964330889255,11.0745731037921,NA,NA,NA,NA,25.7896938709272,26.2464126393454,36.7925530151304,36.5586719764696,36.7919288616577,36.5567649481676,147.496535068856,95.2239847507839,77.9602808158731,66.4143870226662,6.63081925327801,7.79059699409019,76.0809989351599,64.813408143262,13.272662246626,10.1013883989658,13.6004944205173,10.3508960212943,NA,NA,84.9350105243448,76.7836909200747,NA,NA,NA,NA,NA,NA,0.777493506163948,NA,0.253170304573506,NA,0.192280059792817,NA,0.849077789292921,0.829063165203881,2.76880411708844,2.83121567038421,229,8
"23",1997-09-17,24.1623107619803,20.3246362641186,2.08309075454575,8.9949708268876,4.29710556478931,11.7039297788967,2.00349904678197,4.54549005652315,3.29607528586659,5.67628840046941,0.25385102371836,0.595629482184128,NA,NA,24.8532484536725,25.987699690699,36.6582405419544,36.7164547949251,36.6745667065265,36.7176380482721,173.89699262746,125.758264974056,47.2860537472346,27.2904049230658,7.36169522070187,7.3977221593494,46.146239454445,26.6325723817853,7.59787854233851,4.30621809231472,7.78555477867236,4.41257481992899,NA,NA,87.7130329025219,85.1245640974845,NA,NA,NA,NA,NA,NA,0.386735422246551,0,0.126706229810603,0.06,0.149177122686875,0.11,0.936437046297361,0.508661130189059,3.05625402707159,1.72795204296469,260,9
"24",1997-10-14,24.8262782692045,20.4310998073346,NA,NA,NA,NA,NA,NA,3.30895003313629,5.59406267981852,NA,NA,NA,NA,24.7092905564539,25.9489742669049,36.7461221443226,36.7229895343291,NA,NA,150.1728038159,105.135126676486,60.6833680989856,26.1693502784858,10.341938887198,16.1119497747363,59.2206191160016,25.5384976986968,8.06229556962044,2.19557267422747,8.26140994184141,2.24980676743925,NA,NA,350.312939294343,53.4017153776075,NA,NA,NA,NA,NA,NA,0.642366435746555,NA,0.310384752189269,NA,0.39512427902016,NA,1.44163813011997,0.852826506693857,4.70438647629253,2.91359204214841,287,10
"25",1997-11-13,22.8832895689099,18.7040130458135,5.03856638962204,11.4268592872105,NA,NA,4.11837941093197,13.4061875204325,7.73867128351862,15.9814647779802,0.488867211088237,1.18577692363808,NA,NA,25.2115563043523,26.2626875844783,36.6692346253633,36.5285096360542,36.6726605422128,36.524151301488,146.227079557825,74.3786418515223,58.5609702702632,29.9620579254135,15.4249547121242,130.927435322195,57.1494106811912,29.2398415339078,6.89508008152451,0.7912171542119,7.06539005649194,0.810760527442441,NA,NA,68.6541045152502,68.0650087918743,NA,NA,NA,NA,NA,NA,0.550274219065145,NA,0.211999335750659,NA,0.236399450198444,NA,NA,NA,NA,NA,317,11
"26",1997-12-17,21.3977348775227,19.6283358224149,NA,NA,5.91467628111312,12.0923911224356,NA,NA,6.67460006031755,11.0391820505527,NA,NA,0.386675866428188,0.64625829754677,25.7288148574644,26.1107500038409,36.7820759724922,36.6376359239251,36.7756712806976,36.6388198255355,145.848219814176,116.506405934029,83.5367583801006,36.3607160215569,9.65916166789076,10.3692989483215,81.5230886683674,35.4842453333306,9.83943223375929,3.99572608855833,10.0824714619426,4.09442367679316,NA,NA,600.79958993234,643.77718452211,NA,NA,NA,NA,NA,NA,1.10208290855302,NA,0.443702308141143,NA,0.482352819045117,NA,NA,NA,NA,NA,351,12
"27",1998-01-14,22.3510428872075,19.572568375724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384765499859251,0.691294039222379,NA,NA,36.8900205471886,36.6472402000532,NA,NA,159.677425611416,115.600824414439,78.438712052538,24.7462335109147,9.53776604668034,9.67893628962717,76.5479324553581,24.1497275860887,10.574645355299,3.0094962014511,10.83584450091,3.08383182705829,NA,NA,1132.71990506752,297.760961479294,NA,NA,NA,NA,NA,NA,1.10429321177877,NA,0.41739453326675,NA,0.40583286081121,NA,5.63475722028082,1.8636403977474,17.8453718723867,6.10010827886831,14,1
"28",1998-02-11,22.6507187810535,20.3485355985426,3.55340475635272,8.18112811931511,NA,NA,0.946663376512024,3.97515603747008,NA,NA,0.239704059291298,0.596488544229773,NA,NA,25.4679566381288,26.0070055245436,36.8992907334574,36.7524482771231,36.9020756053712,36.7517027349211,165.704821591762,126.709603900223,117.480232903951,59.030553296552,9.8214609316138,9.21491762073093,114.648448996283,57.6076321571129,13.2407594041524,7.36380474774928,13.5677922256768,7.54569336904289,NA,NA,312.877404194997,339.430475778992,NA,NA,NA,NA,NA,NA,0.412157881296887,NA,0.312263118568746,NA,0.388425389808273,NA,8.4395517726832,1.00255113258864,27.5221639222952,3.42111912428055,42,2
"29",1998-03-12,20.4773708684812,18.7073593090559,7.34438128796309,10.4305114937868,NA,NA,3.5850256501834,7.1567490086968,NA,NA,0.56741340158203,0.868637939755331,NA,NA,25.9545984359037,26.271792575013,36.745281781768,36.5422277151805,36.7345279097247,36.5373699433796,138.550113493663,108.979545903547,129.506770895404,41.115323829506,8.75970333511275,10.3411805278453,126.384992988873,40.1242779203099,16.7142384636909,4.65889634355703,17.1270745591405,4.77397028175622,NA,NA,223.095004638428,267.966246442172,NA,NA,NA,NA,NA,NA,2.64947114074587,NA,1.20103669531872,NA,0.702753069987291,NA,NA,NA,NA,NA,71,3
"30",1998-04-21,22.4211006363546,19.1539754355251,4.07283344382704,8.78124699421778,NA,NA,1.38374352989768,4.02100985461231,NA,NA,0.281443329022893,0.632540519668313,NA,NA,25.5033538193528,26.1857446826608,36.9145633760938,36.6689934836299,36.8738272720748,36.6170082637407,159.780596207937,121.602510749646,79.6294791413541,50.6047845557561,10.6358666196061,12.4300325203531,77.7099941521727,49.3849710107806,9.59310538883172,4.84423479884147,9.83006813478932,4.96388902770861,NA,NA,274.391108302672,86.6380001819824,NA,NA,NA,NA,NA,NA,0.272187266112024,0.0224809,0.205077908324383,0.0332455,0.157784243745055,0.04,NA,NA,NA,NA,111,4
"31",1998-06-09,23.6070174672425,19.8305039555313,2.40136036473883,8.44759723472935,NA,NA,0.631748059771998,4.77599523366362,NA,NA,0.201353190604521,0.63008264424085,NA,NA,25.1939047838937,26.0751361065308,36.9036944688366,36.6737792321784,36.8984639534034,36.6755309920225,171.08706293015,119.041973579481,79.6663651998375,41.203133745957,8.20744088958047,24.1693043611798,77.7459172938147,40.2099058837741,7.12616391692772,3.09849682224235,7.30218826674149,3.17502974600619,NA,NA,154.48559688483,87.038870050579,NA,NA,NA,NA,NA,NA,1.11978521909001,0,0.590210917571886,0.0767697,0.603192083183117,0.04,NA,NA,NA,NA,160,6
"32",1998-07-09,21.7645832824432,19.1045084731185,6.11933551183041,9.8881336144728,NA,NA,2.38094483862521,6.0479521161597,NA,NA,0.406267153428811,0.777101600939671,NA,NA,25.6713332180509,26.2237186182567,36.8379236825918,36.6046460046912,36.8329786553326,36.6077513034766,139.48533590893,108.815680210026,84.6812043501196,93.1835443674972,9.64150521960921,13.1851348497602,82.6398180443788,90.9371957171436,10.9164869448866,8.29862815498669,11.1861174446577,8.50362709672635,NA,NA,67.6439326161579,52.9508230926681,NA,NA,NA,NA,NA,NA,0.347879485059332,NA,0.219269292406906,NA,0.288740095097423,NA,NA,NA,NA,NA,190,7
"33",1998-08-05,24.006398164162,19.7935770154733,2.95548424359939,9.786960749601,NA,NA,0.743249055090245,5.25782428814389,NA,NA,0.208106090942496,0.720108894444913,NA,NA,24.985725303786,26.0850259896715,36.8085228316844,36.8057636186115,36.806428567828,36.6674203032995,168.420318656873,112.452286346006,109.662295784214,76.8383935243336,11.7328094941108,17.0643824022735,107.019105601208,74.9863492168655,13.0029414786802,4.98761327304427,13.3241015769977,5.11080780257943,NA,NA,65.5848645515495,59.3980087351587,NA,NA,NA,NA,NA,NA,0.46890587327301,0.0303107,0.232257229113696,0.0411444,0.351809857366506,0.102641,0.761463190240096,0.80988172002421,2.48505542906355,2.69661145063878,217,8
"34",1998-09-01,24.1557728982411,20.1383488263323,2.50061389727991,9.44891025233379,NA,NA,9.44616922217875,5.37094905798878,NA,NA,0.264288876891622,0.772911536752488,NA,NA,24.9238453796701,26.0285315703759,36.7743507627693,36.7215305062597,36.7702472597845,36.7101777802129,170.150521087951,111.890386128379,86.5644586340476,55.2656938283252,14.5407362612782,26.5682571485967,84.4779454135357,53.9334929931548,8.67773239830965,2.06397801988415,8.89207458894726,2.11495488276486,NA,NA,898.365111718166,2273.74514304388,NA,NA,NA,NA,NA,NA,0.464744276222785,NA,0.145612778617093,NA,0.227912790027584,NA,0.522065807325915,0.544583616466341,1.70895689318381,1.85471767158429,244,9
"35",1998-10-14,24.1317424647519,20.2803830900658,3.01333792979457,9.20847062490708,NA,NA,1.42594849917435,4.39650193745893,NA,NA,0.20527262339174,0.617924876227544,NA,NA,24.9808014859685,25.9937334332857,36.8227875480757,36.7221939312584,36.823591910921,36.7211441256622,167.786841047478,126.364225350797,60.0467955302445,31.3845748511529,6.77111534469172,12.4743034482368,58.5994320327717,30.6281128192243,10.833398765434,3.67282137076767,11.1009727658827,3.7635350164158,NA,NA,78.1378167566142,63.6490930420695,NA,NA,NA,NA,NA,NA,0.932576085454724,NA,0.269320245539047,NA,0.290820774086091,NA,0.782103752379501,0.415621845547175,2.55123168829839,1.39651219779347,287,10
"36",1998-11-10,24.7341319559289,20.8106239870244,2.32333300237763,8.38574471903009,NA,NA,1.0189311160419,3.89916684488607,NA,NA,0.100765055588166,0.531620068344141,NA,NA,24.7564043102779,25.8674261042407,36.7792367428434,36.754593167386,36.7752729638995,36.7533722399797,169.760241144735,126.085676183279,50.4649137735657,32.6035721505816,5.35366199353127,3.30172288180341,49.2484715421912,31.8176693898752,10.8550857677399,11.4018569525284,11.123215181505,11.6834855979722,NA,NA,72.7935842374877,NA,NA,NA,NA,NA,NA,NA,0.47776319704531,0.0118953,0.198248591094475,0.0772515,0.198767678614175,0.0843985,NA,NA,NA,NA,314,11
"37",1998-12-16,24.1956174256114,19.9689004216619,2.62420959405568,8.80390041623048,NA,NA,1.08241679549148,5.08625985981402,NA,NA,0.201707090868058,0.673483199651026,NA,NA,24.9708688511194,26.0346577635017,36.8440435251891,36.6633740236131,36.8446377892471,36.6666544406166,167.33668441329,120.898268545953,48.8904000023695,25.5673596494692,11.6434047115957,1042.07160808317,47.711910098768,24.9510612681654,5.78662643193309,0.915458469753225,5.9295472210463,0.938072836653953,NA,NA,837.961625464299,1396.79724238937,NA,NA,NA,NA,NA,NA,0.622139044976937,0.207036,0.251209568270637,0.205493,0.314266606805299,0.157666,2.66556315944117,0.520127465957847,8.6967317637869,1.72483044245002,350,12
"38",1999-01-12,22.1256455244344,19.36932591489,5.38922601696933,8.9656268076383,NA,NA,2.18407340972627,6.19585820563242,NA,NA,0.403786340672869,0.787934317554139,NA,NA,25.5740436563942,26.1620845709382,36.837296570618,36.6236932982609,36.8382530973787,36.6168995137796,146.992468906434,106.528339413329,92.2316506320899,30.9251743940641,8.58211524299792,5.79047734753829,90.0084715396359,30.1797802295632,9.82862546808487,1.50408191407637,10.0713936569991,1.54123679406554,NA,NA,225.84335914642,203.785852665484,NA,NA,NA,NA,NA,NA,1.36069206749207,0,0.442671936916029,0.0250545,0.394456611229599,0.0547105,3.40515030019068,0.47787377568498,11.11001166779,1.61013861151945,12,1
